LncRNAID,Gene alias,Transcript alias,Chr,SNPID,Disease/Trait name
LSLNC152011,lnc-SOX4-1,lnc-SOX4-1:9; ucscGeneNc_uc003ndj_1,6,rs4712652,Obesity (body mass index (BMI))
LSLNC152043,lnc-SP3-3,lnc-SP3-3:5; NR_033882,2,rs2028382,Obesity with early age of onset (age >2)
LSLNC152043,lnc-SP3-3,lnc-SP3-3:5; NR_033882,2,rs11685001,Obesity with early age of onset (age >2)
LSLNC152043,lnc-SP3-3,lnc-SP3-3:5; NR_033882,2,rs6707969,Obesity with early age of onset (age >2)
LSLNC152043,lnc-SP3-3,lnc-SP3-3:5; NR_033882,2,rs11692098,Obesity with early age of onset (age >2)
LSLNC152346,lnc-SPRY2-1; XLOC_010670; linc-RBM26-1,lnc-SPRY2-1:2; TCONS_00022301,13,rs12431307,Obesity-related traits
LSLNC152819,lnc-STH-1,lnc-STH-1:1; NONHSAT054194,17,rs8067056,Obesity (body mass index (BMI))
LSLNC152819,lnc-STH-1,lnc-STH-1:1; NONHSAT054194,17,rs8067056,Obesity (extreme)
LSLNC153144,lnc-SURF6-1,lnc-SURF6-1:1; NONHSAT135301; NR_103874,9,rs12335,Obesity with early age of onset (age >2)
LSLNC153144,lnc-SURF6-1,lnc-SURF6-1:1; NONHSAT135301; NR_103874,9,rs886090,Obesity with early age of onset (age >2)
LSLNC153144,lnc-SURF6-1,lnc-SURF6-1:1; NONHSAT135301; NR_103874,9,rs120858,Obesity with early age of onset (age >2)
LSLNC153170,lnc-SWAP70-2,lnc-SWAP70-2:2; NR_120539,11,rs9332432,Obesity with early age of onset (age >2)
LSLNC154574,lnc-TMEM105-1; ENSG00000250297,lnc-TMEM105-1:1; ENST00000505044,17,rs7503807,Obesity
LSLNC154574,lnc-TMEM105-1; ENSG00000250297,lnc-TMEM105-1:1; ENST00000505044,17,rs7220048,Obesity-related traits
LSLNC155514,lnc-TOP3A-1; ENSG00000249596,lnc-TOP3A-1:1; ENST00000503497,17,rs8077577,Obesity-related traits
LSLNC155908,lnc-TRIM36-4,lnc-TRIM36-4:3; NONHSAT103280,5,rs400028,Obesity-related traits
LSLNC156828,lnc-UBE2E2-2,lnc-UBE2E2-2:3; NR_046876,3,rs12489570,Obesity (body mass index (BMI))
LSLNC156828,lnc-UBE2E2-2,lnc-UBE2E2-2:3; NR_046876,3,rs7642008,Obesity (body mass index (BMI))
LSLNC156828,lnc-UBE2E2-2,lnc-UBE2E2-2:3; NR_046876,3,rs12487974,Obesity (body mass index (BMI))
LSLNC156828,lnc-UBE2E2-2,lnc-UBE2E2-2:3; NR_046876,3,rs1585863,Obesity (body mass index (BMI))
LSLNC156828,lnc-UBE2E2-2,lnc-UBE2E2-2:3; NR_046876,3,rs2291818,Obesity (body mass index (BMI))
LSLNC156828,lnc-UBE2E2-2,lnc-UBE2E2-2:3; NR_046876,3,rs6765798,Obesity (body mass index (BMI))
LSLNC156828,lnc-UBE2E2-2,lnc-UBE2E2-2:3; NR_046876,3,rs7619247,Obesity (body mass index (BMI))
LSLNC157175,lnc-UQCRFS1-1; ENSG00000245448; AC011474.1,lnc-UQCRFS1-1:1; ENST00000535449,19,rs10425935,Obesity-related traits
LSLNC157175,lnc-UQCRFS1-1; ENSG00000245448; AC011474.1,lnc-UQCRFS1-1:1; ENST00000535449,19,rs892073,Obesity-related traits
LSLNC157741,lnc-VRK2-5,lnc-VRK2-5:12; NONHSAT070864; NR_033873,2,rs6731302,Obesity
LSLNC157741,lnc-VRK2-5,lnc-VRK2-5:12; NONHSAT070864; NR_033873,2,rs17049763,Obesity (body mass index (BMI))
LSLNC157741,lnc-VRK2-5,lnc-VRK2-5:12; NONHSAT070864; NR_033873,2,rs7593324,Obesity (body mass index (BMI))
LSLNC157773,lnc-VSTM2B-1; ENSG00000245448,lnc-VSTM2B-1:1; ENST00000535449,19,rs10425935,Obesity-related traits
LSLNC157773,lnc-VSTM2B-1; ENSG00000245448,lnc-VSTM2B-1:1; ENST00000535449,19,rs892073,Obesity-related traits
LSLNC157923,lnc-WDHD1-3,lnc-WDHD1-3:1; NONHSAT036974,14,rs3783637,Obesity-related traits
LSLNC158746,lnc-ZCWPW2-2; ENSG00000228214.1; AC109586.1; OTTHUMG00000155718.1,lnc-ZCWPW2-2:1; ENST00000432518.1; AC109586.1-001; OTTHUMT00000341375.1,3,rs4356777,Obesity with early age of onset (age >2)
LSLNC158746,lnc-ZCWPW2-2; ENSG00000228214.1; AC109586.1; OTTHUMG00000155718.1,lnc-ZCWPW2-2:1; ENST00000432518.1; AC109586.1-001; OTTHUMT00000341375.1,3,rs6796390,Obesity with early age of onset (age >2)
LSLNC158747,lnc-ZCWPW2-2,lnc-ZCWPW2-2:5; NONHSAT088793; NR_038840,3,rs4356777,Obesity with early age of onset (age >2)
LSLNC158747,lnc-ZCWPW2-2,lnc-ZCWPW2-2:5; NONHSAT088793; NR_038840,3,rs6796390,Obesity with early age of onset (age >2)
LSLNC158749,lnc-ZCWPW2-3,lnc-ZCWPW2-3:1; l_2335_chr3:28592606-28775292_brain,3,rs4356777,Obesity with early age of onset (age >2)
LSLNC158749,lnc-ZCWPW2-3,lnc-ZCWPW2-3:1; l_2335_chr3:28592606-28775292_brain,3,rs6796390,Obesity with early age of onset (age >2)
LSLNC158994,lnc-ZIC5-2,lnc-ZIC5-2:3; NR_120421,13,rs7334942,Obesity with early age of onset (age >2)
LSLNC158994,lnc-ZIC5-2,lnc-ZIC5-2:3; NR_120421,13,rs9513675,Obesity-related traits
LSLNC159716,lnc-ZNF608-7,lnc-ZNF608-7:4; NR_125774,5,rs7705981,Obesity (body mass index (BMI))
LSLNC160457,lnc-DPCD-9,hsaLB_PT_64083; lnc-DPCD-9:1; NONHSAT016052,10,rs12765602,Obesity (body mass index (BMI))
LSLNC160510,,hsaLB_3UO_64195.1; hsaLB_5UO_64195.1; hsaLB_AN_64195.1; hsaLB_IO_64195.1,10,rs17115100,Obesity with early age of onset (age >2)
LSLNC160511,lnc-ARL3-2,hsaLB_IO_64197; lnc-ARL3-2:1; NONHSAT016147,10,rs17115100,Obesity with early age of onset (age >2)
LSLNC160515,,hsaLB_3UO_64202.1; hsaLB_5UO_64202.1; hsaLB_LI_64202.1,10,rs11191425,Obesity with early age of onset (age >2)
LSLNC160515,,hsaLB_3UO_64202.1; hsaLB_5UO_64202.1; hsaLB_LI_64202.1,10,rs3824754,Obesity with early age of onset (age >2)
LSLNC160515,,hsaLB_3UO_64202.1; hsaLB_5UO_64202.1; hsaLB_LI_64202.1,10,rs4409766,Obesity with early age of onset (age >2)
LSLNC160515,,hsaLB_3UO_64202.1; hsaLB_5UO_64202.1; hsaLB_LI_64202.1,10,rs7098825,Obesity with early age of onset (age >2)
LSLNC160516,lnc-AS3MT-1,hsaLB_IO_64203; lnc-AS3MT-1:2; NONHSAT016152,10,rs3824754,Obesity with early age of onset (age >2)
LSLNC160516,lnc-AS3MT-1,hsaLB_IO_64203; lnc-AS3MT-1:2; NONHSAT016152,10,rs4409766,Obesity with early age of onset (age >2)
LSLNC161013,lnc-CDC123-3,hsaLB_PT_60980; lnc-CDC123-3:1; NONHSAT011459,10,rs4750211,Obesity-related traits
LSLNC161013,lnc-CDC123-3,hsaLB_PT_60980; lnc-CDC123-3:1; NONHSAT011459,10,rs10906142,Obesity-related traits
LSLNC161382,,hsaLB_5UO_61057.1; hsaLB_AN_61057.1; hsaLB_IO_61057.1,10,rs17154771,Obesity (body mass index (BMI))
LSLNC161382,,hsaLB_5UO_61057.1; hsaLB_AN_61057.1; hsaLB_IO_61057.1,10,rs12219502,Obesity with early age of onset (age >2)
LSLNC161382,,hsaLB_5UO_61057.1; hsaLB_AN_61057.1; hsaLB_IO_61057.1,10,rs7898553,Obesity with early age of onset (age >2)
LSLNC161382,,hsaLB_5UO_61057.1; hsaLB_AN_61057.1; hsaLB_IO_61057.1,10,rs1218384,Obesity with early age of onset (age >2)
LSLNC161382,,hsaLB_5UO_61057.1; hsaLB_AN_61057.1; hsaLB_IO_61057.1,10,rs956532,Obesity with early age of onset (age >2)
LSLNC161382,,hsaLB_5UO_61057.1; hsaLB_AN_61057.1; hsaLB_IO_61057.1,10,rs1218335,Obesity with early age of onset (age >2)
LSLNC161382,,hsaLB_5UO_61057.1; hsaLB_AN_61057.1; hsaLB_IO_61057.1,10,rs621314,Obesity (body mass index (BMI))
LSLNC161634,,hsaLB_5UO_61357.1; hsaLB_IO_61357.1,10,rs2096176,Obesity-related traits
LSLNC161634,,hsaLB_5UO_61357.1; hsaLB_IO_61357.1,10,rs12764197,Obesity-related traits
LSLNC164670,NONHSAG009997,NONHSAT025028; hsaLB_5UO_71701.1; hsaLB_AN_71701.1; hsaLB_IO_71701.1,11,rs2155163,Obesity with early age of onset (age >2)
LSLNC164670,NONHSAG009997,NONHSAT025028; hsaLB_5UO_71701.1; hsaLB_AN_71701.1; hsaLB_IO_71701.1,11,rs4937170,Obesity with early age of onset (age >2)
LSLNC164671,lnc-KIRREL3-1,hsaLB_PT_71701.2; lnc-KIRREL3-1:1; NONHSAT025028,11,rs2155163,Obesity with early age of onset (age >2)
LSLNC164671,lnc-KIRREL3-1,hsaLB_PT_71701.2; lnc-KIRREL3-1:1; NONHSAT025028,11,rs4937170,Obesity with early age of onset (age >2)
LSLNC164672,lnc-KIRREL3-1,hsaLB_PT_71702; lnc-KIRREL3-1:2; NONHSAT025029,11,rs2155163,Obesity with early age of onset (age >2)
LSLNC164672,lnc-KIRREL3-1,hsaLB_PT_71702; lnc-KIRREL3-1:2; NONHSAT025029,11,rs4937170,Obesity with early age of onset (age >2)
LSLNC164673,lnc-KIRREL3-1,hsaLB_PT_71703; lnc-KIRREL3-1:3; NONHSAT025030,11,rs2155163,Obesity with early age of onset (age >2)
LSLNC164673,lnc-KIRREL3-1,hsaLB_PT_71703; lnc-KIRREL3-1:3; NONHSAT025030,11,rs4937170,Obesity with early age of onset (age >2)
LSLNC167457,lnc-NARS2-1,hsaLB_PT_69850; lnc-NARS2-1:1; NONHSAT023299,11,rs17137594,Obesity (body mass index (BMI))
LSLNC167749,lnc-TRIM49L2-4,hsaLB_IO_70159; lnc-TRIM49L2-4:1; NONHSAT023581,11,rs10734125,Obesity (body mass index (BMI))
LSLNC167971,ENSG00000255476.1; RP11-1H15.2; OTTHUMG00000165891.1; lnc-SWAP70-2,ENST00000533659.1; RP11-1H15.2-001; hsaLB_AN_66272; lnc-SWAP70-2:1; OTTHUMT00000386926.1,11,rs9332432,Obesity with early age of onset (age >2)
LSLNC168939,lnc-FAM101A-2; ENSG00000255906.1; RP11-522N14.1; OTTHUMG00000168597.1,hsaLB_PT_77832; lnc-FAM101A-2:1; ENST00000540762.1; RP11-522N14.1-002; OTTHUMT00000400378.1; NONHSAT031628,12,rs11057513,Obesity (body mass index (BMI))
LSLNC168940,lnc-FAM101A-2; ENSG00000255906.1; RP11-522N14.1; OTTHUMG00000168597.1,hsaLB_PT_77834; lnc-FAM101A-2:2; ENST00000545615.1; RP11-522N14.1-001; OTTHUMT00000400379.1; NONHSAT031630,12,rs11057513,Obesity (body mass index (BMI))
LSLNC168955,NONHSAG012632,NONHSAT031648; hsaLB_LI_77849,12,rs11057513,Obesity (body mass index (BMI))
LSLNC169934,lnc-EFCAB4B-5,hsaLB_PT_72218; lnc-EFCAB4B-5:1; NONHSAT025919,12,rs11062805,Obesity (body mass index (BMI))
LSLNC171020,lnc-C12orf61-2,hsaLB_PT_75336; lnc-C12orf61-2:6; NONHSAT029069,12,rs1920098,Obesity with early age of onset (age >2)
LSLNC171020,lnc-C12orf61-2,hsaLB_PT_75336; lnc-C12orf61-2:6; NONHSAT029069,12,rs7967690,Obesity with early age of onset (age >2)
LSLNC171020,lnc-C12orf61-2,hsaLB_PT_75336; lnc-C12orf61-2:6; NONHSAT029069,12,rs17658537,Obesity with early age of onset (age >2)
LSLNC171020,lnc-C12orf61-2,hsaLB_PT_75336; lnc-C12orf61-2:6; NONHSAT029069,12,rs10784285,Obesity with early age of onset (age >2)
LSLNC171020,lnc-C12orf61-2,hsaLB_PT_75336; lnc-C12orf61-2:6; NONHSAT029069,12,rs1881959,Obesity with early age of onset (age >2)
LSLNC171495,lnc-TPH2-1,hsaLB_PT_75745; lnc-TPH2-1:4; NONHSAT029456,12,rs10784950,Obesity (body mass index (BMI))
LSLNC171495,lnc-TPH2-1,hsaLB_PT_75745; lnc-TPH2-1:4; NONHSAT029456,12,rs1879914,Obesity (body mass index (BMI))
LSLNC171495,lnc-TPH2-1,hsaLB_PT_75745; lnc-TPH2-1:4; NONHSAT029456,12,rs2367897,Obesity (body mass index (BMI))
LSLNC171495,lnc-TPH2-1,hsaLB_PT_75745; lnc-TPH2-1:4; NONHSAT029456,12,rs6582086,Obesity (body mass index (BMI))
LSLNC171495,lnc-TPH2-1,hsaLB_PT_75745; lnc-TPH2-1:4; NONHSAT029456,12,rs7133520,Obesity (body mass index (BMI))
LSLNC171495,lnc-TPH2-1,hsaLB_PT_75745; lnc-TPH2-1:4; NONHSAT029456,12,rs7977245,Obesity (body mass index (BMI))
LSLNC171495,lnc-TPH2-1,hsaLB_PT_75745; lnc-TPH2-1:4; NONHSAT029456,12,rs1484833,Obesity (body mass index (BMI))
LSLNC171495,lnc-TPH2-1,hsaLB_PT_75745; lnc-TPH2-1:4; NONHSAT029456,12,rs1484834,Obesity (body mass index (BMI))
LSLNC171495,lnc-TPH2-1,hsaLB_PT_75745; lnc-TPH2-1:4; NONHSAT029456,12,rs985207,Obesity (body mass index (BMI))
LSLNC171534,lnc-KCNC2-4; ENSG00000258109; RP11-314D7.4; ENSG00000258109.1; OTTHUMG00000169686.1,hsaLB_LI_75768; lnc-KCNC2-4:1; ENST00000549058; ENST00000549058.1; RP11-314D7.4-001; OTTHUMT00000405453.1; NONHSAT029488,12,rs7964120,Obesity-related traits
LSLNC171582,ENSG00000258077; ENSG00000258077.2; RP11-114H23.1; OTTHUMG00000169765.4; lnc-KRR1-2; ENSG00000258077.1; OTTHUMG00000169765.3,ENST00000552856; ENST00000552856.1; RP11-114H23.1-001; hsaLB_LI_75814; lnc-KRR1-2:1; OTTHUMT00000405775.2; NONHSAT029536,12,rs10879997,Obesity (body mass index (BMI))
LSLNC171582,ENSG00000258077; ENSG00000258077.2; RP11-114H23.1; OTTHUMG00000169765.4; lnc-KRR1-2; ENSG00000258077.1; OTTHUMG00000169765.3,ENST00000552856; ENST00000552856.1; RP11-114H23.1-001; hsaLB_LI_75814; lnc-KRR1-2:1; OTTHUMT00000405775.2; NONHSAT029536,12,rs1795669,Obesity (body mass index (BMI))
LSLNC172744,lnc-ATP12A-1,hsaLB_PS_78606; lnc-ATP12A-1:4; NONHSAT032514,13,rs200523290,Obesity-related traits
LSLNC172835,NONHSAG013090,NONHSAT032675; hsaLB_AN_78732,13,rs9319401,Obesity with early age of onset (age >2)
LSLNC172836,ENSG00000247381.2; PDX1-AS1; OTTHUMG00000170578.1; lnc-CDX2-2,ENST00000499662.2; PDX1-AS1-001; hsaLB_AN_78733; lnc-CDX2-2:3; NONHSAT140113,13,rs9319401,Obesity with early age of onset (age >2)
LSLNC173525,lnc-RNASEH2B-3,hsaLB_PT_79622; lnc-RNASEH2B-3:40; NONHSAT033846,13,rs1239954,Obesity-related traits
LSLNC173526,lnc-RNASEH2B-3,hsaLB_PT_79621; lnc-RNASEH2B-3:39; NONHSAT033843,13,rs1239954,Obesity-related traits
LSLNC173531,NONHSAG013524,NONHSAT033851; hsaLB_LI_79628.1,13,rs1239954,Obesity-related traits
LSLNC173534,lnc-RNASEH2B-3; XLOC_010390; linc-RNASEH2B-1,hsaLB_PT_79628.2; lnc-RNASEH2B-3:4; TCONS_00021490; NONHSAT033851,13,rs1239954,Obesity-related traits
LSLNC173935,NONHSAG013825,NONHSAT034433; hsaLB_AN_80136.1; hsaLB_IO_80136.1,13,rs12720132,Obesity with early age of onset (age >2)
LSLNC173936,ENSG00000234377.3; RNF219-AS1; OTTHUMG00000185746.4; lnc-SLAIN1-3,ENST00000607862.1; RNF219-AS1-013; hsaLB_AN_80136.2; lnc-SLAIN1-3:2; NONHSAT034433,13,rs12720132,Obesity with early age of onset (age >2)
LSLNC174009,NONHSAG013856,NONHSAT034503; hsaLB_LI_80213,13,rs12431307,Obesity-related traits
LSLNC175307,ENSG00000248975; ENSG00000248975.2; CTD-2251F13.1; OTTHUMG00000170491.1; lnc-PRKD1-1,ENST00000549360; ENST00000549360.1; CTD-2251F13.1-002; OTTHUMT00000409381.1; hsaLB_LI_81930; lnc-PRKD1-1:4; NONHSAT036216,14,rs718545,Obesity-related traits
LSLNC175307,ENSG00000248975; ENSG00000248975.2; CTD-2251F13.1; OTTHUMG00000170491.1; lnc-PRKD1-1,ENST00000549360; ENST00000549360.1; CTD-2251F13.1-002; OTTHUMT00000409381.1; hsaLB_LI_81930; lnc-PRKD1-1:4; NONHSAT036216,14,rs11847697,Extreme obesity with early age of onset
LSLNC175307,ENSG00000248975; ENSG00000248975.2; CTD-2251F13.1; OTTHUMG00000170491.1; lnc-PRKD1-1,ENST00000549360; ENST00000549360.1; CTD-2251F13.1-002; OTTHUMT00000409381.1; hsaLB_LI_81930; lnc-PRKD1-1:4; NONHSAT036216,14,rs11847697,Extreme obesity (body mass index (BMI))
LSLNC175888,lnc-WDHD1-3,hsaLB_PT_82681; lnc-WDHD1-3:2; NONHSAT036973,14,rs3783637,Obesity-related traits
LSLNC176424,,hsaLB_3UO_83468.1; hsaLB_5UO_83468.1; hsaLB_IO_83468.1,14,rs699363,Obesity (extreme)
LSLNC176874,ENSG00000259053.1; RP11-33N16.3; lnc-RP11-944C7.1.1-1; OTTHUMG00000170977.1,ENST00000555070.1; RP11-33N16.3-001; hsaLB_PT_84114; lnc-RP11-944C7.1.1-1:1; OTTHUMT00000411023.1; NONHSAT039185,14,rs10148012,Obesity (body mass index (BMI))
LSLNC176874,ENSG00000259053.1; RP11-33N16.3; lnc-RP11-944C7.1.1-1; OTTHUMG00000170977.1,ENST00000555070.1; RP11-33N16.3-001; hsaLB_PT_84114; lnc-RP11-944C7.1.1-1:1; OTTHUMT00000411023.1; NONHSAT039185,14,rs9919909,Obesity (body mass index (BMI))
LSLNC178749,lnc-ADAM10-9,hsaLB_PT_87199; lnc-ADAM10-9:1; NONHSAT044093,15,rs11857380,Obesity-related traits
LSLNC178862,lnc-NARG2-7,hsaLB_PT_87353; lnc-NARG2-7:3; NONHSAT044228,15,rs341395,Obesity with early age of onset (age >2)
LSLNC178862,lnc-NARG2-7,hsaLB_PT_87353; lnc-NARG2-7:3; NONHSAT044228,15,rs341396,Obesity with early age of onset (age >2)
LSLNC178862,lnc-NARG2-7,hsaLB_PT_87353; lnc-NARG2-7:3; NONHSAT044228,15,rs341397,Obesity with early age of onset (age >2)
LSLNC178862,lnc-NARG2-7,hsaLB_PT_87353; lnc-NARG2-7:3; NONHSAT044228,15,rs4638514,Obesity with early age of onset (age >2)
LSLNC178862,lnc-NARG2-7,hsaLB_PT_87353; lnc-NARG2-7:3; NONHSAT044228,15,rs7175830,Obesity with early age of onset (age >2)
LSLNC178862,lnc-NARG2-7,hsaLB_PT_87353; lnc-NARG2-7:3; NONHSAT044228,15,rs4366665,Obesity with early age of onset (age >2)
LSLNC178862,lnc-NARG2-7,hsaLB_PT_87353; lnc-NARG2-7:3; NONHSAT044228,15,rs7166090,Obesity with early age of onset (age >2)
LSLNC178862,lnc-NARG2-7,hsaLB_PT_87353; lnc-NARG2-7:3; NONHSAT044228,15,rs4775370,Obesity with early age of onset (age >2)
LSLNC178862,lnc-NARG2-7,hsaLB_PT_87353; lnc-NARG2-7:3; NONHSAT044228,15,rs4774388,Obesity with early age of onset (age >2)
LSLNC178863,lnc-NARG2-7,hsaLB_IO_87354; lnc-NARG2-7:2; NONHSAT044229,15,rs341395,Obesity with early age of onset (age >2)
LSLNC178863,lnc-NARG2-7,hsaLB_IO_87354; lnc-NARG2-7:2; NONHSAT044229,15,rs341396,Obesity with early age of onset (age >2)
LSLNC178863,lnc-NARG2-7,hsaLB_IO_87354; lnc-NARG2-7:2; NONHSAT044229,15,rs341397,Obesity with early age of onset (age >2)
LSLNC178863,lnc-NARG2-7,hsaLB_IO_87354; lnc-NARG2-7:2; NONHSAT044229,15,rs4638514,Obesity with early age of onset (age >2)
LSLNC178863,lnc-NARG2-7,hsaLB_IO_87354; lnc-NARG2-7:2; NONHSAT044229,15,rs7175830,Obesity with early age of onset (age >2)
LSLNC178863,lnc-NARG2-7,hsaLB_IO_87354; lnc-NARG2-7:2; NONHSAT044229,15,rs4366665,Obesity with early age of onset (age >2)
LSLNC178863,lnc-NARG2-7,hsaLB_IO_87354; lnc-NARG2-7:2; NONHSAT044229,15,rs7166090,Obesity with early age of onset (age >2)
LSLNC178863,lnc-NARG2-7,hsaLB_IO_87354; lnc-NARG2-7:2; NONHSAT044229,15,rs4775370,Obesity with early age of onset (age >2)
LSLNC178863,lnc-NARG2-7,hsaLB_IO_87354; lnc-NARG2-7:2; NONHSAT044229,15,rs4774388,Obesity with early age of onset (age >2)
LSLNC180812,,hsaLB_3UO_90229.1; hsaLB_5UO_90229.1; hsaLB_IO_90229.1,16,rs2235487,Obesity (body mass index (BMI))
LSLNC180822,lnc-HN1L-1,hsaLB_PT_90235; lnc-HN1L-1:1; NONHSAT051994,16,rs2235487,Obesity (body mass index (BMI))
LSLNC182340,ENSG00000260411.2; RP11-420N3.2; OTTHUMG00000177111.3; lnc-RP11-124K4.2.1-1; ENSG00000260411.1; OTTHUMG00000177111.2,ENST00000569895.1; RP11-420N3.2-001; hsaLB_PT_90892; lnc-RP11-124K4.2.1-1:1; OTTHUMT00000435404.2; NONHSAT140344,16,rs4786816,Obesity-related traits
LSLNC182340,ENSG00000260411.2; RP11-420N3.2; OTTHUMG00000177111.3; lnc-RP11-124K4.2.1-1; ENSG00000260411.1; OTTHUMG00000177111.2,ENST00000569895.1; RP11-420N3.2-001; hsaLB_PT_90892; lnc-RP11-124K4.2.1-1:1; OTTHUMT00000435404.2; NONHSAT140344,16,rs7403856,Obesity-related traits
LSLNC182340,ENSG00000260411.2; RP11-420N3.2; OTTHUMG00000177111.3; lnc-RP11-124K4.2.1-1; ENSG00000260411.1; OTTHUMG00000177111.2,ENST00000569895.1; RP11-420N3.2-001; hsaLB_PT_90892; lnc-RP11-124K4.2.1-1:1; OTTHUMT00000435404.2; NONHSAT140344,16,rs4786847,Adult obesity (body mass index (BMI))
LSLNC182630,lnc-RP11-124K4.2.1-1,hsaLB_PT_90902; lnc-RP11-124K4.2.1-1:3; NONHSAT140355,16,rs4786816,Obesity-related traits
LSLNC182630,lnc-RP11-124K4.2.1-1,hsaLB_PT_90902; lnc-RP11-124K4.2.1-1:3; NONHSAT140355,16,rs7403856,Obesity-related traits
LSLNC182630,lnc-RP11-124K4.2.1-1,hsaLB_PT_90902; lnc-RP11-124K4.2.1-1:3; NONHSAT140355,16,rs4786847,Adult obesity (body mass index (BMI))
LSLNC182713,lnc-RP11-124K4.2.1-1,hsaLB_PT_90904; lnc-RP11-124K4.2.1-1:4; NONHSAT140358,16,rs1478702,Obesity (body mass index (BMI))
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs12598295,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs16958963,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs4782739,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs4783302,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs4783303,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs13313558,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs16958988,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs17744685,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs17744703,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs17744760,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs17744784,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs17744947,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs10492870,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs17682957,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs10492871,Obesity with early age of onset (age >2)
LSLNC183451,NONHSAG020125,NONHSAT143997; hsaLB_IA_94536.1,16,rs16959013,Obesity with early age of onset (age >2)
LSLNC183452,ENSG00000260832.1; CTD-3253I12.1; OTTHUMG00000176638.1; lnc-MPHOSPH6-3,ENST00000565238.1; CTD-3253I12.1-001; hsaLB_AN_94536.2; lnc-MPHOSPH6-3:1; OTTHUMT00000432935.1; NONHSAT143997; NR_110937,16,rs12598295,Obesity with early age of onset (age >2)
LSLNC183452,ENSG00000260832.1; CTD-3253I12.1; OTTHUMG00000176638.1; lnc-MPHOSPH6-3,ENST00000565238.1; CTD-3253I12.1-001; hsaLB_AN_94536.2; lnc-MPHOSPH6-3:1; OTTHUMT00000432935.1; NONHSAT143997; NR_110937,16,rs16958963,Obesity with early age of onset (age >2)
LSLNC183452,ENSG00000260832.1; CTD-3253I12.1; OTTHUMG00000176638.1; lnc-MPHOSPH6-3,ENST00000565238.1; CTD-3253I12.1-001; hsaLB_AN_94536.2; lnc-MPHOSPH6-3:1; OTTHUMT00000432935.1; NONHSAT143997; NR_110937,16,rs4782739,Obesity with early age of onset (age >2)
LSLNC183452,ENSG00000260832.1; CTD-3253I12.1; OTTHUMG00000176638.1; lnc-MPHOSPH6-3,ENST00000565238.1; CTD-3253I12.1-001; hsaLB_AN_94536.2; lnc-MPHOSPH6-3:1; OTTHUMT00000432935.1; NONHSAT143997; NR_110937,16,rs4783302,Obesity with early age of onset (age >2)
LSLNC183452,ENSG00000260832.1; CTD-3253I12.1; OTTHUMG00000176638.1; lnc-MPHOSPH6-3,ENST00000565238.1; CTD-3253I12.1-001; hsaLB_AN_94536.2; lnc-MPHOSPH6-3:1; OTTHUMT00000432935.1; NONHSAT143997; NR_110937,16,rs4783303,Obesity with early age of onset (age >2)
LSLNC183452,ENSG00000260832.1; CTD-3253I12.1; OTTHUMG00000176638.1; lnc-MPHOSPH6-3,ENST00000565238.1; CTD-3253I12.1-001; hsaLB_AN_94536.2; lnc-MPHOSPH6-3:1; OTTHUMT00000432935.1; NONHSAT143997; NR_110937,16,rs13313558,Obesity with early age of onset (age >2)
LSLNC183452,ENSG00000260832.1; CTD-3253I12.1; OTTHUMG00000176638.1; lnc-MPHOSPH6-3,ENST00000565238.1; CTD-3253I12.1-001; hsaLB_AN_94536.2; lnc-MPHOSPH6-3:1; OTTHUMT00000432935.1; NONHSAT143997; NR_110937,16,rs16958988,Obesity with early age of onset (age >2)
